name,twitter_handle,wallet
Neel Shah,@neelshah006,0x450fefD62e077e39b327BD11B324BadF2639A8d4
Sam Hwang,@samhh2003,0x90b9fE258eCA53214B7e9BC11965933e4Ce973D8
Jivan.bnb,@Jivanjivomi,0x946519ee259070390106653c703Fe12A098066F9
STRVZT,@n_naysmith,0xB8cDCa64d1F7eD64e1b25CD2C3a02fae994850F6
"Marbolbims.near | 0204020.bnb (,",@bolarinwamariam,0xF3ffbdfeFA55aF0df6C907d965a89323b20147df
"Rahul (,) (ROG) | OVERWORLD",@Binodbaba8,0xa575f3facf887ab51870eade29b4bf73fa5a6249
RS3NFT,@RS3NFT,0x3a32e104e0FDA535e6C21286d3A815dF39A708fB   
Mario | TBP,@IuZo2z,0x0911981F3f627C5ed0AC85CE851dD26291B0A2D0
"Precious.lens ,",@EkworaP,0x1F1DbAD377ECA5d89C514E3db71E760c75abE8d0
"poapcoin.eth poapcoin.lens (L3, )",@AirdropNTF,0x2E5199b46F1d8f2b9DDc02dB7eDaD90805a82896
"2559.eth(, )皇家成员(L3,",@stuartlet,0xE5b1918D99f9B5b63817F6C9A7afdA744eF1F647
1hz.btc ,@kayuaro99,0x9641297298C883b57b4Dd2cfe07a37c80C858292
JP,@jlh1416,0x0A5c388e6DcC1b9689fD7DeE9fD15862a75BA3BD
Destined,@yourdailysupre1,0x78FB440136F90da5418EfdEBf1913835aF55a8EC
Varunx,@Varunx10,0x00655ABFA67C746F1b4F6DDD86Cf762b0D36DE07
CryptoCantona,@Lin04564235,0xA774E1668322d3Df0a31ef052Ff0F44551524e82
Explorer,@Explore00475807,0x2E277f7fAD13480D663628DD18Ad16d4Db8583aF
Correct Guy,@CorrectGuy14,0x4c84507B108EE82A2F8a3f40A288078588259B4f
wangks.eth|118678.bnb,@wks16888,0x9F2982A63815631F47b99b4c5ca6118eeeAA97ee
winterbearid,@Winterbearid,0xB188a44D2b5353f7612a9Fe8b8Cd30e808cd203a
YALCIN ERMAN エルマン,@yalcin_erman,0x73ff39EE11AC14Be9b215f7E923349Dba255437C
johnwick.avax,@krronaldo,0x0Fa7C9B846CFfBbeDaCFB07d41053AB06D16adf6
SneakerX.eth,@SneakerX23,0xa884B8Ac0eD93fBB39155754fAC4B4C898CEAD96
Paieon,@tesla_thegod,0x5b5C6216eDE41C7a3dC0a5E5f51eB1Deb539d6a4
Radhruin,@Radhruin1,0x7284ee0408C3BF8062dD0dF20d58b7c9E1B78Ea8
¶Denn_,@denisule54,0xcf4789c69c9351a186C0F6f598fE7c14D4EBbB17
nexuz |,@OUALIDYY,0xeA5929c2D42205E5e15ccF337A92448871D0f392
airdrop,@airdropperdude,0x19d2BED8eA8c3A1256a1818BD4020dDBe02E84A0
"Vijay l OVERWORLD(, ) (,)",@vijaykuma_r1,0xC5B076Cc8cCed04b051e72C1237206C95c4fE51c
CryptoQueen,@BDCryptoguy,0x05b62C7d088b8849b0B64029d92Ca8FaF9e5399a
Kaddir Yayla,@Kaddiryayla57,0x8b549da427fE7Cfa92E15023E6a747609788e799
"cat (FREE,OWN)",@catnaerys,0x4a7ca2770e38416A0F6752cB7c0362b262d50C89
Ivan Lebedev |,@iulebedev,0x4C84c1636b2d010730aF425FfB5692A92E2e1167
Gopi Sheregar,@gopisheregar,0x5D666F215a85B87Cb042D59662A7ecd2C8Cc44e6
viotty(44.4%)/OVERWORLD,@vvttiioottyy,0x067f0f9d404e91D02eA91A4EEbd83a5D9B896b12
"CHOBIN{990} (,)",@CHOBINCHOOBIN,0x8943b6c8c565a4a50cdF14Fd1BA48D633ACd1543
「JavaD」,@bornartor,0x9DB7e76010C97A564586a7d1283D0Da5B3350D28
fear no demon OVERWORLD,@Still_Terror,0x5c368C03637625C3A1DCa9eA24fde9530Da80FE1
0xNFT,@0xnft_eth,0xNFT
0xNFT,@0xnft_eth,0x0000006f8DeBd7cCC75B3e299f8c6923616178B7
Safety.eth,@safety_eth,0x000000943C322F26807A953247d9206C741Adcc2
"cbj414414.bnb eth(,) chenjun414414.lens",@ChenJun414414,0xA783f0BA2B7E51fF78ba194BAE49e15efA116B56
dn,@iammarvelmarvin,0xAC61aaEAA81F12B3cbBC26B742d74418F9fa368F
foundational fine girl,@JacentaOkojie,0x14571361278B6ab9ebDC18C97307C35e9F6C32EA
Elain3n3y,@elain3n3y,0xD1E40B74940a21BC5d3Da870293Ef7146165a685
"JetLee | 0xpay.bnb (,) (",@mrdeepmind,0xC3B784759Ea2840F7769D2825B3082c5aC0b8ED9
CryptoCoop | Elite Citizen/S2 | NFArcade,@coopdville1974,0x409D2eb9255bE61d3CA38a351B2140b03bCbd67b
Mr. Putu - NFT HUNTER,@putu_eth,0x5deEa28f3a2126a2A968aaf2e0e3C115E4A8A300
mhmmadsyahril,@Semelekehew,0x9d6Ef3d29c1486b1700f25A808E77C2aB19C3DC2
Verzi Noveanti,@VNoveanti,0xd3CF15f61e74B062EB35bF99492e613Aa6Ac5961
ropsten.apt ,@ropsten_apt,0xe6eF89Ee8BC4fB77C22Cd1Be18C88559eb81655D
TheKrishna.nft,@TheKrishna_nft,0x3aae0B94d01ed3C4bBF5406dc33764cc3004f291
Verzi.eth,@verzi_eth,0x000000fcE2e4CD6E3f27182afa798150A7F89982
Divine David,@Divine_David1,0x79A6685566CbE1E7be9fc14bEc537875141BD61c
"qwertydoji.eth (,)",@qwertydoji,0x7472f13b0cAf4889A30C32C5282f3684197AaC59
"putuagustinasaputra.eth  (,) (,",@0x_saputra,0x3F487eC48424D0Ac169f493D23C8C8fEa4988f26
anonymusss,@Alexandru312,0x4455001616e06576bD773a572Fa776d0F9543B4E
"no7lk13.bnb (,) .L2 .bit",@no7lk13,0xBbC270F5CE8E09Ac71409c476dF862B01d3581Bd
Mihir Udupa,@SniperlyfeU,0xAA855e8F9D85c8bD75D423d11dcb5f224C85d075
helium,@Excellencermw,0x53bd9B21eCB965B86c1c48A529E0255F6d1E9919
Yunna,@Yunna264,0xe5eBc3842C32aABba76273f7900fff312AebdA9C
Madan007( Punekar.eth ),@MadanBhutekar,0xA35e4b501c32A3039F5e3B46F73A13BFa2f59b08
Daily Crypto,@0xaFc7,0xaFC7A5CcA79A5fC04e8e66E9dfA7E681b6Fe2Ece
Nusti,@Nusti39,0xB3A94181Cde2e6e9B187f99d6af6ecf49c764ad1
nftreasure,@nftwangg1998,0xC49e26bBf6DC3FB4aF356DE3A6eadC49b282a078
newairdrop,@newairdrop9,0xAC77edbA71DeA37d2F3E7FB35923Fef333Ab4d93
SP | PettoKado,@SPFishyFish,0xbD1f821C985e1DC7d6D7184Bdf67E85ee5d013e3
Utkarsh Shrivastava,@0xUtkarshh,0x314E2cbE6cBf1aa08768220632e6A1ccd2Ff85B2
timmond,@timmond1,0xE56BfA7ec2bc3b63349a09E8D6BBecf1b41564Ce
Azi Saujana| NFT Enthusiast,@AziSaujana,0x3b2008c384209a954D396125fbEdceB75B75Ac74
eowyn107,@eowyn107,0x22918504B2914efB095bdc8068f6c624AcCbCCa6
HeroicDude,@HeroicDeeds,0xeBC6cE08a6de7984Ec0dd7846Ff1C0110A093527
Ghulam Abbas,@GhulamAbbas1207,0xDb75dFa88E92A227467C8903814389dd09F483e5
Robertino,@CezarCostea_,0x1354569E1B00EfF953c5dE255840e2BfDe569AA9
"suuunin.bnb ( , )",@hanluong15,0x1F378E93BF6100de8E1Da65Ac9487A1227c88E3f
zhangchang211 | bybiter.bnb,@zhangchang2111,0x07155E53A112e92dAE2b7D95F42E23264f2F426d
"Future Airdrop | ashishtripathi.bnb (,) .L2",@Crypto290990,0xC8a8Bf2e37fC1a205fb8281A6a866Bc8F7110041
"Haidangbk06 (,),,#SuiGlobal,#Suibears",@8a258348e04749e,0xbbA584C608b9af24C94F950455E21894ebA8c850
Hector Peter .hft,@CryptoH12,0x7291A9721b217Ca6C10460c6D0dA8Ec1F067eeb2
"Jonathan OVERWORLD (FREE, OWN)",@jonweth80,0x0918a9CCe4684223b86358F9407115e264E29925
Abhishek,@Abhishe17119377,0x126E9D7B47a07114916F7f64db7acc513d4EBb21
𝕸𝖌𝕶𝖍𝖆𝕹,@mgkhan2011,0x9cE53B9C3628e8c73f16788166819750AD8E146B
Crypto Amel,@LonelyBoyz008,0xb925Bfa7472Ede8e7f0331644bB55d6889d22511
Jago,@jagoblonde,0x08dd69B04969F5b58c6dB662632BA213Ffd46ADe
itskrillin.eth,@itskrillin23,0x5E480535758a8b0046eCa521CFEAAB74eFf957fC
Reinhard whale,@Ifeoluw221,0x7605405785378639583E84e990D3c37489A10489
Mayhem,@Mayhemm3365,0x8167B05E0f6De1ed86f1b551E4f0026b92083F9A
Dtsrc.bnb,@KeithChia7,0x73939EdFbc733099122BbDB5382D706347f4F369
VladK,@d84_vlad,0xAaf82D3Af09916A4b024eFFA2e9Fb64750c2f93C
Bahtsiz Bedevi,@Orhan701414,0x594f59dc1dc7e4e16c9044b62a674569351989e2
Ace.bnb,@aceramirez0812,0xE1a27208E39a8aCFe81e1AB230BED577C8460296
Hayati Gökgöz,@HayatiGkgz1,0xC948596d242279b0226D59ABa9C54fF64e32b8E8
LGxGaming | Overworld,@LuisV03295465,0x752730eeb62d30FBA47860A9Aa9f2f2A48cE707A
"alicocc al (,) .eth (L3, )",@alicocc,0x54CF5FbD9a1ba2CbD23b321886D4848e3A0d47CF
ᄃﾑt | ONLY TWEETER,@mztacat,0xCD7F23D672E653cFAbBCD0bC93DDD06D1E33ac08
"everdon.lens | GM| DIMENSIONAL (,",@EverdonAnthony,0x1BFDB1E3e5B575c3eFFc46b39CCE39fa06eC9937
Captain LightYear,@Lightbeyond_,0x4d28411ed409D3F474F8F62725d8a8D71655261c
Anthony N $,@EzebubeNnamdi,0xae59f4a986eb20c0C6cE6E6F422Ea155e8F92CaE
flokii.sol,@flokii_1,0x5ba6555689F178CDCc7a630B135a8E7FE5507eD3
H2C,@H2C_91,0x9404Ea32B8493926107D962014d2E62851A60D06
Raman Chaudhary,@kraman434,0xea0dce00ca5940cb781f8f9fcc4aba10ed9b8d33
Funtoosh,@funtoosh00,0xd92e2f8C08fb61D3c2191C435735a3cddF7e013C
"ali posta.eth (,) (L3, )",@aliposta5,0x512a3C8fB55C520F00DBE82133FA09dE1C8d7bF9
Investor_muppi,@baron_muppi,0x5a9939892DB3F7aAB32A7c437d5DC27a829932d3
"elonmuskape.bnb (,)",@Robinab15,0x69100188fe89eBfdc91A389F93DDc6Ea942c6Cc1
Mohamed magdy,@Mo7amedmagdi7,0x924E860ae88d42218A28D86Ed1713CCc53465618
Crypto Farmer,@CryptoFarmer007,0x2B873163eB1112a683f48853110bF8f4b4E50f53
Paper.eth,@Paper245,0xc54b3A23B3E25f862F821588795846d4A498c16f
Justme,@Justme2341me,0x0A9b0B463aa3DF2CD980d406F2cBd6bCC4535398
Y u u ||Crypto.xyz,@Yuuta1x,0x12122Bc267cC9921b09C196479674D271541246f
kendoll93908547.nft,@kendoll93908547,0x2703c5eE13BBd538Dcc19C3b777FeA8A875D0403
Xtarwiz OVERWORLD,@_Xtarwiiz,0x4FaB7fEDE39476B020d2d40D81976A29aE2D2F55
Royalty ❒,@Royaltyebiz,0xf507cC47e54e5eDa3443a82E9EA72c2bE08C350b
"(, ) | SuiGoats | SeaPad, Sui Bears",@getairdrop24,0x27F041bAA9eea02575B56064D99e90E84B277c55
terryush1.nft.lens,@terryush1,0x97891BaD4d43DF73b658D6E16918D0D3dAD0cB5d
Sandwich,@sandwich0x8,0x82C6B24afe6C71Fd5D737E4dd839d5032713f4c9
folarihn Topoi,@folarihn,0xeD1F0B1271688F158aBC4E21884f1CA49495cee0
Toyin_tomato,@PweetieToyin,0xd73E62b9593c779B61EF2eFd7642303761E4E368
𝚂𝚊𝚖𝚜𝚘𝚗,@mbahScript,0xFC56EbB0646910edA628B202f0462277AF4d7855
Aadarsh Kumar,@Aadarsh1743,0xFb6C410231C8Ca76684a1B1D8cF16521D724889c
J.T,@JT_Jig,0x9F90a22CcdCc2e495AeE90Ea61a0B1Dd1a144e76
Josh Eket,@JoshEket,0xf92cF422682937F304AbE9C5518D530e3Ca34061
crypto_ditsy.nft($NOM),@Crypto_ditsy,0x2a52b2bFB357DE4e44566b8A7257549766fC7A69
"Quentin.Soul (,) (,) ,",@KleyMelvin,0x5B1EbCFC3B93778245727c69D46f80F1a82aF849
"Nitin Sadekar(,).lens.bnb ().eth(",@nitinsadekar1,0xe1eA3EdDC4c5EdAa52d4db5568F3DAfF6286747b
amanullah,@amanullah2113,0x5EAA1ea6BbEb7Aee1792e4aD38D8811dD82e8c13
Shubham,@Shubham71008621,0xA284014D2C99BB4440273266A753708D0126654F
Certified Samuel,@officialsam007,0x478e775dEe62734452Bab32cdBa02329C7805C94
Dfranklin,@franklindavid01,0xD075A66df5B38c15b82B23F4e6a12c6924d8D727
Anara chibuike Solomon,@iamsolex4,0xa7C9F0Bc4Eca247FBA740780EB85Af7397Fd5638
batman33.33% saipen,@AlhassanDiscord,0xF856486DD976E3062BbA63d71E282CA6FE87293a
pumpdhashii.bnb,@pumpdhashii,0x1A142623399c7c63bF0CCea3C033DED60B2edDBe
"king (,) || (33.3%) || 0xbnbcz.bnb",@ezenwa_gc,0x355E5C272C662D40E2b3b4C4CB959698F5B8FBCc
"Nkechi.eth 001(,)",@nkechi_eth,0x335Bc98fB03631bD7aA334845A2E26efeb0A0f89
Arem//Pompay,@pompay_,0x4682925b1C42641EB3152E3199137fe940737278
"Ezenwa (,) 0x2eth.bnb",@match_gc,0x2f265e93AC0d738152C69B770e98261BED5CebaA
"Swift (,) ezswift.bnb",@cz_swift,0xC25B1344c3c3Fe7d892C2D878c3737f758a8F752
Nifedipine,@Dr_lemenary,0x59cA3b53A7b74989260F8c6D9E145a07342833aa
Mide,@mide1931,0x13E0944F20c5F18a346dF4224b29e4C7AaAB0b5e
oluchi73891397.nft,@Oluchi73891397,0x1b29564637BdC3Ee376A19975C1Ff3F8ac3483F1
Ragnar,@King_Rook_ie,0x66a0c28B872a05167fEcAC11E3d009778eBB4912
BigVee,@_Vennie,0x794F83B9Ebe8872E49A4d44E8b14aC72820639ab
kessy.lens...kessyboy1.bnb,@Kessyboy1,0x13a875Ea21c9F2F599F667a02EE90F4758f1C873
"ᗩɖᎥossBaby ( ) (), (,) (L3, ) (E.R.A)",@cagatayaltin,0xDd887b8A740E597d1dd1fe96a6693F33729E8172
Alter ego,@Theprize6_,0x455116d9e47B846eed22C52f68bC10560bAE2C16
Who Be This Guy?,@DreKingkong,0x92f312c32ad0Be5964E60DCf054F426Ce4114697
Liltu egbo,@Liltu_dre,0x98eD1716d36BE35EFeA80eE2dC2df7f24acAEa18
SOLTECH_eth,@Nwa_anara,0x01AeCB3b224279a8eb7f452bc49883BdBa214429
BREEZE,@BREEZE0244,0xD824D92690847BfB2C708654b30f94488887a5c7
SkyGecko ライト,@realpla_ya,0x4980511046bCFefb325D4548D4Ac9156B9734978
WIL$ON,@ix_wilson,0xf2CD6537E02f797dd4f29582Dd4763a0325EbC2E
yesw_real,@YeswReal,0xac546b79DE2599DD4bc5C9A80556FF5e7599E1dC
Lade,@lade_banji,0x5435A74591F0e4740A941eBc9c0BE8C3F520C055
MARCELLOTTI,@MARCELLOTTI1,0x779455Eb2202833c4F8Fc55769279532F711503C
Zee//OVERWORLD//PettoKado,@juneandfifth,0xFe73E60E2721B13cF66a3b727F3dbdc69104e46e
Vk Overworld,@valkiz_jr,0xeE2a2E390887E9bda9f869b041ccdcB9bFCd56dc
CLARACRYPTO,@ClaraCrypto02,0x73624a00dC38948097cA6971aa09b2C2949eeda9
"erfa (,) .eth (L3, )",@ErfaErt,0x18494636ed501765D3F9ad5795970717484b350c
Paperboi,@Paperboi05,0xc4238e906c3726Da5bbc7e0095be02C7A228d0f9
"Henry (,)",@HenryAXX,0x3d9d7BE465221D4b9c0c8fEF4934123879BA2A55
crypto begin,@fredoularmy,0x1f7fFb415B25bE9EE0896b317D9A2c27AAaef981
0xmikkyyaw.nft,@mikkyyaw,0xmikkyyaw.nft
0xmikkyyaw.nft,@mikkyyaw,0xFada38795f2B936B99c7b5b43bcCb95F90850c4d
Arthaya,@arthaya89,0x6e9468c92E14E515b3E2d106F912AB8b9C1Fb004
Aaftab Khan,@Aaftabank,0xD432AfF3f591E39F516203b6EACb4ca22F1F37EA
ph-breed,@Nobelxx,0xe06D1810c79aF04Fd24522fD657fb4240029808B
Bankyz |,@Bankole13056625,0x533250A034F5C71eE5A535ab5097Ad9C87adF664
Feenyxz.bnb,@feenyxz,0x1f137c4115Cd24956d5FB94fF47a3fe39EbDFa13
Lay Con Overworld,@lay_con2,0xF5562E7b5B7bc51ca21c81c61395221D4C80353F
Bima Juventini,@BimaJuventini,0x4a0Ce17314A0d93C791a1E9AD5853BA35c9E156d
Ola_wumi,@Ola_wumi12,0x7Ba8BB4da0733e71db39f246b61AdF58966eB076
Vibewithme || ackerman.btc,@Vibewithme026,0x6AC39B54daC2D3f2D09B6B1C702b11DD222CC437
Bolarinwa,@Bolamidee1,0xB154Ff0ca13372fbdC817129cEF2cF33a1Ca5dAf
Youngpope10 ヤングポープ,@Youngpopedrj,0xAB4a976ef1390CEC23d756749ac953fe191B6F9E
本間宗久 | OVERWORLD,@idntknw21,0x69cCdDec37f7aDd3c113A34408Ffe2A39B5Ac3Cf
Mide,@Mide2923,0xE28cBD1CD41CBa9CaA8e906396b8d5EE99E335E2
"Huncho.bnb.lens.L2|QR68(,)❒(",@ydreezy09,0x3D53A62d73048DbC279c2C15f6009556f3dfE130
"Landss0n(, )",@0Lands_s0n,0x8a622Bc901de1fa2384d42FFA79606e446eD788F
